0.0, 0.0, 0.0, 23.5, 0.0, 0.0
35.0, 20.0, 0.0, 35.0, 6.0, 0.0
15.0, 20.0, 0.0, 15.0, 6.0, 0.0
15.0, 6.0, 0.0, 8.5, 6.0, 0.0
15.0, 11.0, 0.0, 23.5, 11.0, 0.0
6.5, 6.0, 0.0, 0.0, 6.0, 0.0
50.0, 6.0, 0.0, 43.5, 6.0, 0.0
41.5, 6.0, 0.0, 35.0, 6.0, 0.0
26.5, 11.0, 0.0, 35.0, 11.0, 0.0
23.5, 20.0, 0.0, 0.0, 20.0, 0.0
0.0, 20.0, 0.0, 0.0, -0.0, 0.0
26.5, 0.0, 0.0, 50.0, 0.0, 0.0
50.0, 0.0, 0.0, 50.0, 20.0, 0.0
50.0, 20.0, 0.0, 26.5, 20.0, 0.0
